,shopid,userid
9035,143098223,0
9036,143153497,0
9037,143153670,0
9038,143153795,0
9039,143165988,0
9040,143169445,0
9041,143231125,0
9042,143246658,0
9043,143259279,0
9044,143260204,0
9045,143281052,0
9046,143482173,0
9047,143494966,0
9048,143548882,0
9049,143549089,0
9050,143568200,0
9051,143584409,0
9052,143584511,0
9053,143584595,0
9054,143585028,0
9055,143585374,0
9056,143585502,0
9057,143585757,0
9058,143596644,0
9059,143596728,0
9060,143596810,0
9061,143596931,0
9062,143597215,0
9063,143597531,0
9064,143598009,0
9065,143598059,0
9066,143598794,0
9067,143598837,0
9068,143599267,0
9069,143600478,0
9070,143603281,0
9071,143613660,0
9072,143660978,0
9073,143662732,0
9074,143701643,0
9075,143801173,0
9076,143807327,0
9077,143851892,0
9078,143860372,0
9079,143897736,0
9080,143897748,0
9081,143897757,0
9082,143897762,0
9083,143897776,0
9084,143897783,0
9085,143897797,0
9086,143897805,0
9087,143897825,0
9088,143897830,0
9089,143897837,0
9090,143897842,0
9091,143897865,0
9092,143897900,0
9093,143897921,0
9094,143897927,0
9095,143897935,0
9096,143897966,0
9097,143899492,0
9098,143899502,0
9099,143899515,0
9100,143899523,0
9101,143899526,0
9102,143899532,0
9103,143899548,0
9104,143899559,0
9105,143899561,0
9106,143899568,0
9107,143899576,0
9108,143899629,0
9109,143899651,0
9110,143899660,0
9111,143899665,0
9112,143900398,0
9113,144177344,0
9114,144265048,0
9115,144265758,0
9116,144294380,0
9117,144365607,0
9118,144531167,0
9119,144606574,0
9120,144661034,0
9121,144661794,0
9122,144661944,0
9123,144860424,0
9124,144926789,0
9125,144945924,0
9126,144969458,0
9127,144970955,0
9128,144971959,0
9129,144974568,0
9130,144977756,0
9131,144978415,0
9132,144980065,0
9133,144980458,0
9134,144980919,0
9135,144986511,0
9136,144986871,0
9137,144987444,0
9138,144989483,0
9139,144996818,0
9140,144998181,0
9141,145000173,0
9142,145000395,0
9143,145015890,0
9144,145016144,0
9145,145016953,0
9146,145017244,0
9147,145018123,0
9148,145019296,0
9149,145020397,0
9150,145021377,0
9151,145146309,0
9152,145156371,0
9153,145157810,0
9154,145169308,0
9155,145169506,0
9156,145232852,0
9157,145235500,0
9158,145236082,0
9159,145236317,0
9160,145236330,0
9161,145237449,0
9162,145237735,0
9163,145238460,0
9164,145241376,0
9165,145243823,0
9166,145245122,0
9167,145245994,0
9168,145253812,0
9169,145254211,0
9170,145261757,0
9171,145262877,0
9172,145263678,0
9173,145266919,0
9174,145268432,0
9175,145269645,0
9176,145272164,0
9177,145273261,0
9178,145273356,0
9179,145273526,0
9180,145275442,0
9181,145276196,0
9182,145276787,0
9183,145277082,0
9184,145277982,0
9185,145278095,0
9186,145279893,0
9187,145280274,0
9188,145280488,0
9189,145281259,0
9190,145282112,0
9191,145283333,0
9192,145283534,0
9193,145291705,0
9194,145311850,0
9195,145312109,0
9196,145449579,0
9197,145462921,0
9198,145496182,0
9199,145496441,0
9200,145496662,0
9201,145510419,0
9202,145534994,0
9203,145664808,0
9204,145694343,0
9205,145711550,0
9206,145718654,0
9207,145765465,0
9208,145777302,0
9209,145791952,0
9210,145806234,0
9211,145818032,0
9212,145824102,0
9213,145841067,0
9214,145864357,0
9215,145871137,0
9216,145910693,0
9217,145946008,0
9218,145958885,0
9219,145960597,0
9220,145961412,0
9221,145961495,0
9222,145961836,0
9223,145969988,0
9224,145975456,0
9225,145978139,0
9226,145978982,0
9227,145986052,0
9228,145994984,0
9229,146017473,0
9230,146058635,0
9231,146072997,0
9232,146075985,0
9233,146090761,0
9234,146100412,0
9235,146141301,0
9236,146144985,0
9237,146184334,0
9238,146263823,0
9239,146301727,0
9240,146388517,0
9241,146459573,0
9242,146493368,0
9243,146752779,0
9244,146812475,0
9245,146813297,0
9246,146813809,0
9247,146814933,0
9248,146815212,0
9249,146815334,0
9250,146816647,0
9251,146817626,0
9252,146819665,0
9253,146820190,0
9254,146823580,0
9255,146824285,0
9256,146824452,0
9257,146833400,0
9258,146850749,0
9259,146856854,0
9260,146864646,0
9261,146866734,0
9262,146869170,0
9263,146877969,0
9264,146897556,0
9265,146903070,0
9266,146951931,0
9267,146952861,0
9268,146971508,0
9269,147105204,0
9270,147114609,0
9271,147115161,0
9272,147115674,0
9273,147116324,0
9274,147116623,0
9275,147117679,0
9276,147117844,0
9277,147118226,0
9278,147118516,0
9279,147118741,0
9280,147118959,0
9281,147119170,0
9282,147119725,0
9283,147123027,0
9284,147123354,0
9285,147124079,0
9286,147134579,0
9287,147137982,0
9288,147144170,0
9289,147144268,0
9290,147173673,0
9291,147174002,0
9292,147183002,0
9293,147198125,0
9294,147237860,0
9295,147395095,0
9296,147398485,0
9297,147414859,0
9298,147425929,0
9299,147434859,0
9300,147441016,0
9301,147450074,0
9302,147478912,0
9303,147496597,0
9304,147505252,0
9305,147505361,0
9306,147508069,0
9307,147542042,0
9308,147627088,0
9309,147644111,0
9310,147653462,0
9311,147675334,0
9312,147697291,0
9313,147697574,0
9314,147706582,0
9315,147708546,0
9316,147718794,0
9317,147757565,0
9318,147779061,0
9319,147855136,0
9320,147856847,0
9321,147897159,0
9322,147902865,0
9323,147903030,0
9324,147903677,0
9325,147903750,0
9326,147904028,0
9327,147904470,0
9328,147904748,0
9329,147905814,0
9330,147906073,0
9331,147906917,0
9332,147931674,0
9333,147941492,0
9334,147958996,0
9335,147983617,0
9336,147995889,0
9337,147997211,0
9338,148009418,0
9339,148012994,0
9340,148037427,0
9341,148043541,0
9342,148044608,0
9343,148045360,0
9344,148057134,0
9345,148138489,0
9346,148307308,0
9347,148336730,0
9348,148583561,0
9349,148808980,0
9350,148809804,0
9351,148811005,0
9352,148818879,0
9353,148821394,0
9354,148836506,0
9355,148841944,0
9356,148856653,0
9357,148866409,0
9358,148907111,0
9359,148917764,0
9360,148930681,0
9361,148985690,0
9362,149034788,0
9363,149049862,0
9364,149109166,0
9365,149133988,0
9366,149137531,0
9367,149137973,0
9368,149140799,0
9369,149142966,0
9370,149148797,0
9371,149160743,0
9372,149193451,0
9373,149193495,0
9374,149193726,0
9375,149193892,0
9376,149198926,0
9377,149206634,0
9378,149208870,0
9379,149215430,0
9380,149224352,0
9381,149254894,0
9382,149265868,0
9383,149282003,0
9384,149299692,0
9385,149448660,0
9386,149457939,0
9387,149461621,0
9388,149461762,0
9389,149461891,0
9390,149462234,0
9391,149462319,0
9392,149462431,0
9393,149465143,0
9394,149467938,0
9395,149472597,0
9396,149477008,0
9397,149479350,0
9398,149483279,0
9399,149484452,0
9400,149497855,0
9401,149503269,0
9402,149504098,0
9403,149535659,0
9404,149561576,0
9405,149723163,0
9406,149725779,0
9407,149726258,0
9408,149726548,0
9409,149727025,0
9410,149727727,0
9411,149728021,0
9412,149728575,0
9413,149728767,0
9414,149729734,0
9415,149736011,0
9416,149743113,0
9417,149743340,0
9418,149743543,0
9419,149744189,0
9420,149744678,0
9421,149744858,0
9422,149749404,0
9423,149764709,0
9424,149773289,0
9425,149773412,0
9426,149773537,0
9427,149773657,0
9428,149773790,0
9429,149774089,0
9430,149775347,0
9431,149775625,0
9432,149776350,0
9433,149776672,0
9434,149776804,0
9435,149779841,0
9436,149780008,0
9437,149781500,0
9438,149781642,0
9439,149783110,0
9440,149789744,0
9441,149789932,0
9442,149792291,0
9443,149798605,0
9444,149801080,0
9445,149804062,0
9446,149811482,0
9447,149821871,0
9448,149824819,0
9449,149826430,0
9450,149828365,0
9451,149828485,0
9452,149829190,0
9453,149832924,0
9454,149838294,0
9455,150008257,0
9456,150009218,0
9457,150112869,0
9458,150119919,0
9459,150133749,0
9460,150138574,0
9461,150138583,0
9462,150208691,0
9463,150209213,0
9464,150218066,0
9465,150244585,0
9466,150253294,0
9467,150271786,0
9468,150299680,0
9469,150314933,0
9470,150420455,0
9471,150437046,0
9472,150506697,0
9473,150526730,0
9474,150534543,0
9475,150553948,0
9476,150628723,0
9477,150634541,0
9478,151056062,0
9479,151067216,0
9480,151092929,0
9481,151133727,0
9482,151139102,0
9483,151144992,0
9484,151145454,0
9485,151146251,0
9486,151146454,0
9487,151157650,0
9488,151184191,0
9489,151193527,0
9490,151194633,0
9491,151202274,0
9492,151208650,0
9493,151217483,0
9494,151298471,0
9495,151301328,0
9496,151304170,0
9497,151311588,0
9498,151316292,0
9499,151322504,0
9500,151329391,0
9501,151334461,0
9502,151338254,0
9503,151343326,0
9504,151349322,0
9505,151358986,0
9506,151364870,0
9507,151371857,0
9508,151395692,0
9509,151400394,0
9510,151409130,0
9511,151459092,0
9512,151550724,0
9513,151556698,0
9514,151578689,0
9515,151582674,0
9516,151634088,0
9517,151681460,0
9518,151695962,0
9519,151697239,0
9520,151698344,0
9521,151732743,0
9522,151853506,0
9523,151862045,0
9524,151862967,0
9525,151864469,0
9526,151864955,0
9527,151865109,0
9528,151865393,0
9529,151865497,0
9530,151865618,0
9531,151866025,0
9532,151880404,0
9533,151932306,0
9534,151932465,0
9535,151937807,0
9536,151938290,0
9537,151938823,0
9538,151958490,0
9539,151960058,0
9540,151961305,0
9541,151998684,0
9542,152003556,0
9543,152003699,0
9544,152004593,0
9545,152007049,0
9546,152030152,0
9547,152160352,0
9548,152161133,0
9549,152165131,0
9550,152168519,0
9551,152171000,0
9552,152171140,0
9553,152174237,0
9554,152212132,0
9555,152234237,0
9556,152239074,0
9557,152243570,0
9558,152247590,0
9559,152249378,0
9560,152249440,0
9561,152249535,0
9562,152249735,0
9563,152249818,0
9564,152249871,0
9565,152249929,0
9566,152250055,0
9567,152250124,0
9568,152250503,0
9569,152251709,0
9570,152252968,0
9571,152253404,0
9572,152253596,0
9573,152254221,0
9574,152254356,0
9575,152257273,0
9576,152257685,0
9577,152273042,0
9578,152295628,0
9579,152330398,0
9580,152344847,0
9581,152415409,0
9582,152460799,0
9583,152569117,0
9584,152679419,0
9585,152855859,0
9586,152857318,0
9587,152857791,0
9588,152860292,0
9589,152871252,0
9590,152909391,0
9591,152911125,0
9592,152911194,0
9593,152911294,0
9594,152911385,0
9595,152911441,0
9596,152911522,0
9597,152926942,0
9598,152973175,0
9599,152973824,0
9600,152973898,0
9601,152973978,0
9602,152974049,0
9603,152974174,0
9604,153072248,0
9605,153078038,0
9606,153117150,0
9607,153120897,0
9608,153121793,0
9609,153122110,0
9610,153123704,0
9611,153124852,0
9612,153125554,0
9613,153125715,0
9614,153126456,0
9615,153126513,0
9616,153126935,0
9617,153127338,0
9618,153128060,0
9619,153129200,0
9620,153129229,0
9621,153129977,0
9622,153136496,0
9623,153148263,0
9624,153152014,0
9625,153152129,0
9626,153158584,0
9627,153166603,0
9628,153206786,0
9629,153221256,0
9630,153260676,0
9631,153270684,0
9632,153294173,0
9633,153311311,0
9634,153311525,0
9635,153314154,0
9636,153328646,0
9637,153333603,0
9638,153335384,0
9639,153335443,0
9640,153335627,0
9641,153335680,0
9642,153335722,0
9643,153335780,0
9644,153410043,0
9645,153444897,0
9646,153445196,0
9647,153451201,0
9648,153455065,0
9649,153457422,0
9650,153460136,0
9651,153462600,0
9652,153466773,0
9653,153496374,0
9654,153498238,0
9655,153499818,0
9656,153501173,0
9657,153503710,0
9658,153512088,0
9659,153514330,0
9660,153530155,0
9661,153530329,0
9662,153532184,0
9663,153532496,0
9664,153533552,0
9665,153533673,0
9666,153557550,0
9667,153558992,0
9668,153575206,0
9669,153664460,0
9670,153671410,0
9671,153672697,0
9672,153673686,0
9673,153673968,0
9674,153674755,0
9675,153675490,0
9676,153675864,0
9677,153676384,0
9678,153677175,0
9679,153678908,0
9680,153682913,0
9681,153684203,0
9682,153685129,0
9683,153685577,0
9684,153687080,0
9685,153689358,0
9686,153691458,0
9687,153691572,0
9688,153692108,0
9689,153696666,0
9690,153711069,0
9691,153711585,0
9692,153715596,0
9693,153724296,0
9694,153745158,0
9695,153746042,0
9696,153746662,0
9697,153763955,0
9698,153776973,0
9699,153778805,0
9700,153849290,0
9701,153876301,0
9702,153911404,0
9703,153947224,0
9704,153966647,0
9705,154074176,0
9706,154219611,0
9707,154357840,0
9708,154364598,0
9709,154365265,0
9710,154401376,0
9711,154403031,0
9712,154408501,0
9713,154409977,0
9714,154411394,0
9715,154412546,0
9716,154412620,0
9717,154413127,0
9718,154414235,0
9719,154415856,0
9720,154416435,0
9721,154416890,0
9722,154417040,0
9723,154417219,0
9724,154417375,0
9725,154417613,0
9726,154417683,0
9727,154417779,0
9728,154418165,0
9729,154418247,0
9730,154420255,0
9731,154420343,0
9732,154420667,0
9733,154423135,0
9734,154425781,0
9735,154428223,0
9736,154430193,0
9737,154464658,0
9738,154480273,0
9739,154528749,0
9740,154580121,0
9741,154581726,0
9742,154583620,0
9743,154585230,0
9744,154587174,0
9745,154589565,0
9746,154589753,0
9747,154589882,0
9748,154602196,0
9749,154602536,0
9750,154605295,0
9751,154610480,0
9752,154611443,0
9753,154627942,0
9754,154638414,0
9755,154639436,0
9756,154651974,0
9757,154665307,0
9758,154676676,0
9759,154677478,0
9760,154690284,0
9761,154690376,0
9762,154690478,0
9763,154690583,0
9764,154690870,0
9765,154691514,0
9766,154691894,0
9767,154692282,0
9768,154702364,0
9769,154749804,0
9770,154822835,0
9771,154824610,0
9772,154829103,0
9773,154834676,0
9774,154837427,0
9775,154843675,0
9776,154844115,0
9777,154845399,0
9778,154846571,0
9779,154850199,0
9780,154871447,0
9781,154878164,0
9782,154878985,0
9783,154881932,0
9784,154882426,0
9785,154883341,0
9786,154885383,0
9787,154886357,0
9788,154891142,0
9789,154898432,0
9790,154901434,0
9791,154906817,0
9792,154928691,0
9793,154941845,0
9794,154975217,0
9795,155016230,0
9796,155073059,0
9797,155074260,0
9798,155075170,0
9799,155076258,0
9800,155080899,0
9801,155081167,0
9802,155081372,0
9803,155081577,0
9804,155082901,0
9805,155083114,0
9806,155083691,0
9807,155083762,0
9808,155101235,0
9809,155105766,0
9810,155106140,0
9811,155106221,0
9812,155106298,0
9813,155106868,0
9814,155107328,0
9815,155107725,0
9816,155107916,0
9817,155108224,0
9818,155108331,0
9819,155109513,0
9820,155110569,0
9821,155111444,0
9822,155111568,0
9823,155111817,0
9824,155111893,0
9825,155111982,0
9826,155112174,0
9827,155112326,0
9828,155112715,0
9829,155113822,0
9830,155121171,0
9831,155123000,0
9832,155123792,0
9833,155124157,0
9834,155130525,0
9835,155134201,0
9836,155134310,0
9837,155134430,0
9838,155134587,0
9839,155135064,0
9840,155135136,0
9841,155135244,0
9842,155135413,0
9843,155135628,0
9844,155143347,0
9845,155143785,0
9846,155144013,0
9847,155144224,0
9848,155144755,0
9849,155144959,0
9850,155145027,0
9851,155145082,0
9852,155145150,0
9853,155145623,0
9854,155153893,0
9855,155168471,0
9856,155267407,0
9857,155275648,0
9858,155276248,0
9859,155276580,0
9860,155276964,0
9861,155277790,0
9862,155278251,0
9863,155278820,0
9864,155279036,0
9865,155279119,0
9866,155279594,0
9867,155280247,0
9868,155280638,0
9869,155281997,0
9870,155282586,0
9871,155284341,0
9872,155284605,0
9873,155285559,0
9874,155287761,0
9875,155287943,0
9876,155288228,0
9877,155288806,0
9878,155289033,0
9879,155291814,0
9880,155299637,0
9881,155323995,0
9882,155327913,0
9883,155361810,0
9884,155379031,0
9885,155381723,0
9886,155381818,0
9887,155382032,0
9888,155382137,0
9889,155382233,0
9890,155382408,0
9891,155382479,0
9892,155382548,0
9893,155436828,0
9894,155528444,0
9895,155539342,0
9896,155565515,0
9897,155571315,0
9898,155730849,0
9899,155811072,0
9900,155942916,0
9901,155953456,0
9902,155955071,0
9903,155958641,0
9904,155962526,0
9905,155973766,0
9906,155979758,0
9907,155998508,0
9908,156008010,0
9909,156018230,0
9910,156025177,0
9911,156045699,0
9912,156049009,0
9913,156049148,0
9914,156049795,0
9915,156050887,0
9916,156051093,0
9917,156051324,0
9918,156051643,0
9919,156052555,0
9920,156056432,0
9921,156056586,0
9922,156057821,0
9923,156057930,0
9924,156058101,0
9925,156058196,0
9926,156058308,0
9927,156058395,0
9928,156058494,0
9929,156058665,0
9930,156067236,0
9931,156084843,0
9932,156085827,0
9933,156100599,0
9934,156130510,0
9935,156130853,0
9936,156142365,0
9937,156177985,0
9938,156178251,0
9939,156179057,0
9940,156179730,0
9941,156180615,0
9942,156180781,0
9943,156181688,0
9944,156181723,0
9945,156182045,0
9946,156182603,0
9947,156183196,0
9948,156183295,0
9949,156183411,0
9950,156183659,0
9951,156184695,0
9952,156185311,0
9953,156185644,0
9954,156189911,0
9955,156191919,0
9956,156193503,0
9957,156194756,0
9958,156246169,0
9959,156248768,0
9960,156253161,0
9961,156266095,0
9962,156291703,0
9963,156291778,0
9964,156291994,0
9965,156292340,0
9966,156292400,0
9967,156292471,0
9968,156314855,0
9969,156315023,0
9970,156315095,0
9971,156315232,0
9972,156315311,0
9973,156315517,0
9974,156315579,0
9975,156316108,0
9976,156316728,0
9977,156316824,0
9978,156347008,0
9979,156352092,0
9980,156364876,0
9981,156376344,0
9982,156419328,0
9983,156420468,0
9984,156420535,0
9985,156420793,0
9986,156420980,0
9987,156423439,0
9988,156423790,0
9989,156471902,0
9990,156479521,0
9991,156480336,0
9992,156491018,0
9993,156498720,0
9994,156511424,0
9995,156536633,0
9996,156536710,0
9997,156536792,0
9998,156562815,0
9999,156563362,0
10000,156589367,0
10001,156652830,0
10002,156653790,0
10003,156671257,0
10004,156673858,0
10005,156674533,0
10006,156679040,0
10007,156680837,0
10008,156682195,0
10009,156683847,0
10010,156733665,0
10011,156734076,0
10012,156737309,0
10013,156741106,0
10014,156743449,0
10015,156758135,0
10016,156764612,0
10017,156766075,0
10018,156766143,0
10019,156766195,0
10020,156766978,0
10021,156770494,0
10022,156796353,0
10023,156882424,0
10024,156883302,0
10025,156887623,0
10026,156890403,0
10027,156890425,0
10028,156890956,0
10029,156891614,0
10030,156892269,0
10031,156893124,0
10032,156893155,0
10033,156895254,0
10034,156947435,0
10035,156987475,0
10036,156988458,0
10037,156990063,0
10038,156990203,0
10039,156991954,0
10040,156992488,0
10041,156992667,0
10042,156993318,0
10043,156993808,0
10044,156994016,0
10045,156994964,0
10046,156995057,0
10047,156995951,0
10048,156996981,0
10049,156997494,0
10050,156999793,0
10051,157000722,0
10052,157004840,0
10053,157012995,0
10054,157025264,0
10055,157025408,0
10056,157025663,0
10057,157025904,0
10058,157026117,0
10059,157026399,0
10060,157026569,0
10061,157026776,0
10062,157120605,0
10063,157148159,0
10064,157321291,0
10065,157385449,0
10066,157484643,0
10067,157587656,0
10068,157588797,0
10069,157594032,0
10070,157604450,0
10071,157604725,0
10072,157605063,0
10073,157605333,0
10074,157606503,0
10075,157607128,0
10076,157607264,0
10077,157608285,0
10078,157609142,0
10079,157620225,0
10080,157633413,0
10081,157680397,0
10082,157684996,0
10083,157685540,0
10084,157687818,0
10085,157733142,0
10086,157778974,0
10087,157830762,0
10088,157835235,0
10089,157836300,0
10090,157839506,0
10091,157847846,0
10092,157851524,0
10093,157851668,0
10094,157852746,0
10095,157853614,0
10096,157854286,0
10097,157854326,0
10098,157855292,0
10099,157855644,0
10100,157856011,0
10101,157907715,0
10102,157922596,0
10103,157923338,0
10104,157924169,0
10105,157925488,0
10106,157929533,0
10107,157931443,0
10108,157939195,0
10109,157968141,0
10110,157976199,0
10111,158028762,0
10112,158057767,0
10113,158066512,0
10114,158067558,0
10115,158068911,0
10116,158071569,0
10117,158075782,0
10118,158076043,0
10119,158076483,0
10120,158079828,0
10121,158079916,0
10122,158080789,0
10123,158081846,0
10124,158086257,0
10125,158086569,0
10126,158090519,0
10127,158091517,0
10128,158093506,0
10129,158094560,0
10130,158094562,0
10131,158094874,0
10132,158099048,0
10133,158102700,0
10134,158129579,0
10135,158152364,0
10136,158156478,0
10137,158156700,0
10138,158157006,0
10139,158157681,0
10140,158157875,0
10141,158170818,0
10142,158213963,0
10143,158235164,0
10144,158312344,0
10145,158313200,0
10146,158315084,0
10147,158317432,0
10148,158320851,0
10149,158323273,0
10150,158324022,0
10151,158324286,0
10152,158324484,0
10153,158327084,0
10154,158327338,0
10155,158327972,0
10156,158328363,0
10157,158328545,0
10158,158329427,0
10159,158329563,0
10160,158331319,0
10161,158332037,0
10162,158332303,0
10163,158332512,0
10164,158335952,0
10165,158336327,0
10166,158337447,0
10167,158345790,0
10168,158347235,0
10169,158348930,0
10170,158349950,0
10171,158367244,0
10172,158368281,0
10173,158370652,0
10174,158374021,0
10175,158385053,0
10176,158413940,0
10177,158414055,0
10178,158414112,0
10179,158414176,0
10180,158417758,0
10181,158438210,0
10182,158448460,0
10183,158544309,0
10184,158544388,0
10185,158544468,0
10186,158544516,0
10187,158544587,0
10188,158544709,0
10189,158544863,0
10190,158545012,0
10191,158545183,0
10192,158549787,0
10193,158550010,0
10194,158557526,0
10195,158561046,0
10196,158561283,0
10197,158565594,0
10198,158565851,0
10199,158566944,0
10200,158567476,0
10201,158569173,0
10202,158569416,0
10203,158569677,0
10204,158572386,0
10205,158573279,0
10206,158579142,0
10207,158581455,0
10208,158614619,0
10209,158621693,0
10210,158624643,0
10211,158626345,0
10212,158626652,0
10213,158627373,0
10214,158629794,0
10215,158634002,0
10216,158638942,0
10217,158650368,0
10218,158653441,0
10219,158659012,0
10220,158669160,0
10221,158672371,0
10222,158674231,0
10223,158712691,0
10224,158715616,0
10225,158730491,0
10226,158784593,0
10227,158796753,0
10228,158799003,0
10229,158802088,0
10230,158822028,0
10231,159070922,0
10232,159127371,0
10233,159145541,0
10234,159173811,0
10235,159241151,0
10236,159283439,0
10237,159302635,0
10238,159313616,0
10239,159314076,0
10240,159348986,0
10241,159362317,0
10242,159363477,0
10243,159364863,0
10244,159365170,0
10245,159365534,0
10246,159371893,0
10247,159391322,0
10248,159394480,0
10249,159396432,0
10250,159397271,0
10251,159402738,0
10252,159419221,0
10253,159522137,0
10254,159526236,0
10255,159528023,0
10256,159529611,0
10257,159529860,0
10258,159531665,0
10259,159532464,0
10260,159532817,0
10261,159535692,0
10262,159536120,0
10263,159537990,0
10264,159542432,0
10265,159543145,0
10266,159546900,0
10267,159550026,0
10268,159551573,0
10269,159553863,0
10270,159556422,0
10271,159586360,0
10272,159592018,0
10273,159598097,0
10274,159600385,0
10275,159602511,0
10276,159605061,0
10277,159605223,0
10278,159610276,0
10279,159619232,0
10280,159619435,0
10281,159619616,0
10282,159619973,0
10283,159621580,0
10284,159621692,0
10285,159621773,0
10286,159621898,0
10287,159622032,0
10288,159622335,0
10289,159641500,0
10290,159643874,0
10291,159644151,0
10292,159649320,0
10293,159650798,0
10294,159660078,0
10295,159672892,0
10296,159683838,0
10297,159707052,0
10298,159726484,0
10299,159736784,0
10300,159776576,0
10301,159780195,0
10302,159786998,0
10303,159790428,0
10304,159792266,0
10305,159794198,0
10306,159794505,0
10307,159795871,0
10308,159796454,0
10309,159798457,0
10310,159798892,0
10311,159799217,0
10312,159800336,0
10313,159830232,0
10314,159849735,0
10315,159856050,0
10316,159859052,0
10317,159879078,0
10318,159880981,0
10319,159966877,0
10320,160078165,0
10321,160088468,0
10322,160097452,0
10323,160103141,0
10324,160109888,0
10325,160118051,0
10326,160119081,0
10327,160135616,0
10328,160138423,0
10329,160139209,0
10330,160141723,0
10331,160141859,0
10332,160154082,0
10333,160168780,0
10334,160169814,0
10335,160169901,0
10336,160170167,0
10337,160170601,0
10338,160171478,0
10339,160183905,0
10340,160188664,0
10341,160198996,0
10342,160207448,0
10343,160220186,0
10344,160227310,0
10345,160257569,0
10346,160280428,0
10347,160281005,0
10348,160285041,0
10349,160285552,0
10350,160285836,0
10351,160286543,0
10352,160286709,0
10353,160288001,0
10354,160288390,0
10355,160288589,0
10356,160289397,0
10357,160289745,0
10358,160290040,0
10359,160296207,0
10360,160296802,0
10361,160299983,0
10362,160300708,0
10363,160301053,0
10364,160301129,0
10365,160301182,0
10366,160302129,0
10367,160302692,0
10368,160303754,0
10369,160305246,0
10370,160305762,0
10371,160306320,0
10372,160306682,0
10373,160308323,0
10374,160311033,0
10375,160311102,0
10376,160311852,0
10377,160312705,0
10378,160313167,0
10379,160313952,0
10380,160314753,0
10381,160315308,0
10382,160315808,0
10383,160316051,0
10384,160318104,0
10385,160318139,0
10386,160318203,0
10387,160319797,0
10388,160323528,0
10389,160323720,0
10390,160324314,0
10391,160324772,0
10392,160325766,0
10393,160326019,0
10394,160326241,0
10395,160327700,0
10396,160327966,0
10397,160328873,0
10398,160345655,0
10399,160346361,0
10400,160348422,0
10401,160349275,0
10402,160352250,0
10403,160352379,0
10404,160353147,0
10405,160353546,0
10406,160355916,0
10407,160356410,0
10408,160356543,0
10409,160356872,0
10410,160357288,0
10411,160358937,0
10412,160361252,0
10413,160361607,0
10414,160362097,0
10415,160362449,0
10416,160363230,0
10417,160363863,0
10418,160364377,0
10419,160364889,0
10420,160365226,0
10421,160365883,0
10422,160366667,0
10423,160367643,0
10424,160367914,0
10425,160368077,0
10426,160368237,0
10427,160368372,0
10428,160368571,0
10429,160369133,0
10430,160369234,0
10431,160370691,0
10432,160371616,0
10433,160371772,0
10434,160373629,0
10435,160373846,0
10436,160374016,0
10437,160374107,0
10438,160374142,0
10439,160374887,0
10440,160376238,0
10441,160377527,0
10442,160378877,0
10443,160381245,0
10444,160382007,0
10445,160382119,0
10446,160382242,0
10447,160382389,0
10448,160382749,0
10449,160383073,0
10450,160385389,0
10451,160385653,0
10452,160386385,0
10453,160386737,0
10454,160386998,0
10455,160389197,0
10456,160389431,0
10457,160389715,0
10458,160390467,0
10459,160390980,0
10460,160390992,0
10461,160391411,0
10462,160391637,0
10463,160392136,0
10464,160392360,0
10465,160392462,0
10466,160393149,0
10467,160393375,0
10468,160393970,0
10469,160395303,0
10470,160396372,0
10471,160396566,0
10472,160396988,0
10473,160397513,0
10474,160397842,0
10475,160397968,0
10476,160398867,0
10477,160399358,0
10478,160399947,0
10479,160400347,0
10480,160400782,0
10481,160401076,0
10482,160401924,0
10483,160402828,0
10484,160403279,0
10485,160403641,0
10486,160403686,0
10487,160403893,0
10488,160404118,0
10489,160404121,0
10490,160404217,0
10491,160404594,0
10492,160404967,0
10493,160405035,0
10494,160405331,0
10495,160405461,0
10496,160405538,0
10497,160405892,0
10498,160406037,0
10499,160406171,0
10500,160406237,0
10501,160406337,0
10502,160406453,0
10503,160406768,0
10504,160407126,0
10505,160407884,0
10506,160408583,0
10507,160409352,0
10508,160412552,0
10509,160419520,0
10510,160427514,0
10511,160441307,0
10512,160450532,0
10513,160456711,0
10514,160466135,0
10515,160486977,0
10516,160583541,0
10517,160589633,0
10518,160591025,0
10519,160641634,0
10520,160706019,0
10521,160709200,0
10522,160758195,0
10523,160761733,0
10524,160865176,0
10525,160891363,0
10526,161046168,0
10527,161138991,0
10528,161140453,0
10529,161140571,0
10530,161140681,0
10531,161141080,0
10532,161141542,0
10533,161141645,0
10534,161142130,0
10535,161142284,0
10536,161142701,0
10537,161143056,0
10538,161144217,0
10539,161146107,0
10540,161146846,0
10541,161146954,0
10542,161147335,0
10543,161153952,0
10544,161157782,0
10545,161159273,0
10546,161159531,0
10547,161160594,0
10548,161160795,0
10549,161160925,0
10550,161161159,0
10551,161161346,0
10552,161161969,0
10553,161162441,0
10554,161162455,0
10555,161162539,0
10556,161162595,0
10557,161162798,0
10558,161163130,0
10559,161163454,0
10560,161163611,0
10561,161163613,0
10562,161165891,0
10563,161166123,0
10564,161166552,0
10565,161166657,0
10566,161167103,0
10567,161167262,0
10568,161167611,0
10569,161167639,0
10570,161167771,0
10571,161168584,0
10572,161168904,0
10573,161169398,0
10574,161169549,0
10575,161169636,0
10576,161170156,0
10577,161170765,0
10578,161171006,0
10579,161171585,0
10580,161171701,0
10581,161171850,0
10582,161171962,0
10583,161172004,0
10584,161172146,0
10585,161172627,0
10586,161172937,0
10587,161173054,0
10588,161174990,0
