shopid,userid
148930681,0
148985690,0
149034788,0
149049862,0
149109166,0
149133988,0
149137531,0
149137973,0
149140799,0
149142966,0
149148797,0
149160743,0
149193451,0
149193495,0
149193726,0
149193892,0
149198926,0
149206634,0
149208870,0
149215430,0
149224352,0
149254894,0
149265868,0
149282003,0
149299692,0
149448660,0
149457939,0
149461621,0
149461762,0
149461891,0
149462234,0
149462319,0
149462431,0
149465143,0
149467938,0
149472597,0
149477008,0
149479350,0
149483279,0
149484452,0
149497855,0
149503269,0
149504098,0
149535659,0
149561576,0
149723163,0
149725779,70086843
149726258,0
149726548,0
149727025,0
149727727,0
149728021,0
149728575,0
149728767,0
149729734,0
149736011,0
149743113,0
149743340,0
149743543,0
149744189,0
149744678,0
149744858,0
149749404,0
149764709,0
149773289,0
149773412,0
149773537,0
149773657,0
149773790,0
149774089,0
149775347,0
149775625,0
149776350,0
149776672,0
149776804,0
149779841,0
149780008,0
149781500,0
149781642,0
149783110,0
149789744,0
149789932,0
149792291,0
149798605,0
149801080,0
149804062,0
149811482,0
149821871,0
149824819,0
149826430,0
149828365,0
149828485,0
149829190,0
149832924,0
149838294,0
150008257,0
150009218,0
150112869,0
150119919,0
150133749,0
150138574,0
150138583,0
150208691,0
150209213,0
150218066,0
150244585,0
150253294,0
150271786,0
150299680,0
150314933,0
150420455,0
150437046,0
150506697,0
150526730,108214177
150534543,0
150553948,0
150628723,0
150634541,0
151056062,0
151067216,0
151092929,0
151133727,0
151139102,0
151144992,0
151145454,0
151146251,0
151146454,0
151157650,0
151184191,0
151193527,0
151194633,0
151202274,0
151208650,0
151217483,0
151298471,0
151301328,0
151304170,0
151311588,0
151316292,0
151322504,0
151329391,0
151334461,0
151338254,0
151343326,0
151349322,0
151358986,0
151364870,0
151371857,0
151395692,0
151400394,0
151409130,0
151459092,0
151550724,0
151556698,0
151578689,0
151582674,0
151634088,0
151681460,0
151695962,0
151697239,0
151698344,0
151732743,0
151853506,0
151862045,0
151862967,0
151864469,0
151864955,0
151865109,0
151865393,0
151865497,0
151865618,0
151866025,0
151880404,0
151932306,0
151932465,0
151937807,0
151938290,0
151938823,0
151958490,0
151960058,0
151961305,0
151998684,0
152003556,0
152003699,0
152004593,0
152007049,0
152030152,0
152160352,0
152161133,0
152165131,0
152168519,0
152171000,0
152171140,0
152174237,0
152212132,0
152234237,36097212
152239074,0
152243570,0
152247590,0
152249378,0
152249440,0
152249535,0
152249735,0
152249818,0
152249871,0
152249929,0
152250055,0
152250124,0
152250503,0
152251709,0
152252968,0
152253404,0
152253596,0
152254221,0
152254356,0
152257273,0
152257685,0
152273042,0
152295628,0
152330398,0
152344847,0
152415409,0
152460799,0
152569117,0
152679419,0
152855859,0
152857318,0
152857791,0
152860292,0
152871252,0
152909391,0
152911125,0
152911194,0
152911294,0
152911385,0
152911441,0
152911522,215169091
152926942,0
152973175,0
152973824,0
152973898,0
152973978,0
152974049,0
152974174,0
153072248,0
153078038,0
153117150,0
153120897,0
153121793,0
153122110,0
153123704,0
153124852,0
153125554,0
153125715,0
153126456,0
153126513,0
153126935,0
153127338,0
153128060,0
153129200,0
153129229,0
153129977,0
153136496,0
153148263,0
153152014,0
153152129,0
153158584,0
153166603,0
153206786,0
153221256,0
153260676,0
153270684,0
153294173,0
153311311,0
153311525,0
153314154,0
153328646,0
153333603,0
153335384,0
153335443,0
153335627,111390406
153335680,0
153335722,0
153335780,0
153410043,0
153444897,169948888
153445196,0
153451201,0
153455065,0
153457422,0
153460136,0
153462600,0
153466773,0
153496374,0
153498238,0
153499818,0
153501173,0
153503710,0
153512088,0
153514330,0
153530155,0
153530329,0
153532184,0
153532496,0
153533552,0
153533673,0
153557550,0
153558992,0
153575206,0
153664460,0
153671410,0
153672697,214778616
153673686,0
153673968,0
153674755,0
153675490,0
153675864,0
153676384,0
153677175,0
153678908,0
153682913,0
153684203,0
153685129,0
153685577,0
153687080,0
153689358,0
153691458,0
153691572,0
153692108,0
153696666,0
153711069,0
153711585,0
153715596,0
153724296,0
153745158,0
153746042,0
153746662,0
153763955,0
153776973,0
153778805,0
153849290,0
153876301,0
153911404,0
153947224,0
153966647,0
154074176,0
154219611,0
154357840,0
154364598,0
154365265,0
154401376,0
154403031,0
154408501,0
154409977,0
154411394,0
154412546,0
154412620,0
154413127,0
154414235,0
154415856,0
154416435,0
154416890,0
154417040,0
154417219,0
154417375,0
154417613,0
154417683,0
154417779,0
154418165,0
154418247,0
154420255,0
154420343,0
154420667,0
154423135,0
154425781,0
154428223,0
154430193,0
154464658,0
154480273,0
154528749,0
154580121,0
154581726,0
154583620,0
154585230,0
154587174,0
154589565,0
154589753,0
154589882,0
154602196,0
154602536,0
154605295,0
154610480,0
154611443,0
154627942,0
154638414,0
154639436,0
154651974,0
154665307,0
154676676,0
154677478,0
154690284,0
154690376,0
154690478,0
154690583,0
154690870,0
154691514,0
154691894,0
154692282,0
154702364,0
154749804,0
154822835,0
154824610,0
154829103,0
154834676,0
154837427,0
154843675,0
154844115,0
154845399,0
154846571,0
154850199,0
154871447,0
154878164,0
154878985,0
154881932,0
154882426,0
154883341,0
154885383,0
154886357,0
154891142,0
154898432,0
154901434,0
154906817,0
154928691,0
154941845,0
154975217,0
155016230,188431260
155073059,0
155074260,0
155075170,0
155076258,0
155080899,0
155081167,0
155081372,0
155081577,0
155082901,0
155083114,0
155083691,0
155083762,0
155101235,0
155105766,0
155106140,0
155106221,0
155106298,0
155106868,0
155107328,0
155107725,0
155107916,0
155108224,0
155108331,0
155109513,0
155110569,0
155111444,0
155111568,0
155111817,0
155111893,0
155111982,0
155112174,0
155112326,0
155112715,0
155113822,0
155121171,0
155123000,0
155123792,0
155124157,0
155130525,0
155134201,0
155134310,0
155134430,0
155134587,0
155135064,0
155135136,0
155135244,0
155135413,0
155135628,0
155143347,214265994&156202149
155143785,0
155144013,0
155144224,0
155144755,0
155144959,0
155145027,0
155145082,0
155145150,0
155145623,0
155153893,0
155168471,0
155267407,0
155275648,0
155276248,0
155276580,0
155276964,0
155277790,0
155278251,0
155278820,0
155279036,0
155279119,0
155279594,0
155280247,0
155280638,0
155281997,0
155282586,0
155284341,0
155284605,0
155285559,0
155287761,0
155287943,0
155288228,0
155288806,0
155289033,0
155291814,0
155299637,0
155323995,0
155327913,0
155361810,0
155379031,0
155381723,0
155381818,0
155382032,0
155382137,0
155382233,0
155382408,0
155382479,0
155382548,0
155436828,0
155528444,0
155539342,0
155565515,0
155571315,0
155730849,0
155811072,0
155942916,0
155953456,0
155955071,0
155958641,0
155962526,0
155973766,0
155979758,0
155998508,0
156008010,0
156018230,0
156025177,0
156045699,0
156049009,0
156049148,0
156049795,0
156050887,0
156051093,0
156051324,0
156051643,0
156052555,0
156056432,0
156056586,0
156057821,0
156057930,0
156058101,0
156058196,0
156058308,0
156058395,0
156058494,0
156058665,0
156067236,0
156084843,0
156085827,0
156100599,0
156130510,0
156130853,0
156142365,0
156177985,0
156178251,0
156179057,0
156179730,0
156180615,0
156180781,0
156181688,0
156181723,0
156182045,0
156182603,0
156183196,0
156183295,0
156183411,0
156183659,0
156184695,0
156185311,0
156185644,0
156189911,0
156191919,0
156193503,0
156194756,0
156246169,214778616
156248768,0
156253161,0
156266095,0
156291703,0
156291778,0
156291994,0
156292340,0
156292400,0
156292471,0
156314855,0
156315023,0
156315095,0
156315232,0
156315311,0
156315517,0
156315579,0
156316108,0
156316728,0
156316824,0
156347008,0
156352092,0
156364876,0
156376344,0
156419328,0
156420468,0
156420535,0
156420793,0
156420980,0
156423439,0
156423790,0
156471902,0
156479521,0
156480336,0
156491018,0
156498720,0
156511424,0
156536633,0
156536710,0
156536792,0
156562815,0
156563362,0
156589367,0
156652830,0
156653790,0
156671257,0
156673858,0
156674533,0
156679040,0
156680837,0
156682195,0
156683847,0
156733665,0
156734076,0
156737309,0
156741106,0
156743449,0
156758135,0
156764612,0
156766075,0
156766143,0
156766195,0
156766978,0
156770494,0
156796353,0
156882424,0
156883302,76102350&188025647
156887623,0
156890403,0
156890425,0
156890956,0
156891614,0
156892269,0
156893124,0
156893155,0
156895254,0
156947435,0
156987475,0
156988458,0
156990063,0
156990203,0
156991954,0
156992488,0
156992667,0
156993318,0
156993808,0
156994016,0
156994964,0
156995057,0
156995951,204919399
156996981,0
156997494,0
156999793,0
157000722,0
157004840,0
157012995,0
157025264,0
157025408,0
157025663,0
157025904,0
157026117,0
157026399,0
157026569,0
157026776,0
157120605,0
157148159,0
157321291,0
157385449,0
157484643,0
157587656,0
157588797,0
157594032,0
157604450,0
157604725,0
157605063,0
157605333,0
157606503,0
157607128,0
157607264,0
157608285,0
157609142,0
157620225,0
157633413,202607600
157680397,0
157684996,0
157685540,0
157687818,0
157733142,0
157778974,0
157830762,120099470
157835235,0
157836300,0
157839506,0
157847846,0
157851524,0
157851668,0
157852746,0
157853614,0
157854286,0
157854326,0
157855292,0
157855644,0
157856011,0
157907715,0
157922596,0
157923338,0
157924169,0
157925488,0
157929533,0
157931443,0
157939195,69563623
157968141,0
157976199,0
158028762,0
158057767,0
158066512,0
158067558,0
158068911,0
158071569,0
158075782,0
158076043,0
158076483,0
158079828,0
158079916,0
158080789,0
158081846,0
158086257,0
158086569,0
158090519,0
158091517,0
158093506,0
158094560,0
158094562,0
158094874,0
158099048,0
158102700,0
158129579,0
158152364,0
158156478,0
158156700,0
158157006,0
158157681,0
158157875,0
158170818,0
158213963,0
158235164,0
158312344,0
158313200,0
158315084,0
158317432,0
158320851,0
158323273,0
158324022,0
158324286,0
158324484,0
158327084,0
158327338,0
158327972,0
158328363,0
158328545,0
158329427,0
158329563,0
158331319,0
158332037,0
158332303,0
158332512,0
158335952,0
158336327,0
158337447,0
158345790,0
158347235,0
158348930,0
158349950,0
158367244,0
158368281,0
158370652,0
158374021,0
158385053,0
158413940,0
158414055,0
158414112,0
158414176,0
158417758,0
158438210,0
158448460,0
158544309,0
158544388,0
158544468,0
158544516,0
158544587,0
158544709,0
158544863,0
158545012,0
158545183,0
158549787,0
158550010,0
158557526,0
158561046,0
158561283,0
158565594,0
158565851,0
158566944,0
158567476,0
158569173,0
158569416,0
158569677,0
158572386,0
158573279,0
158579142,0
158581455,0
158614619,0
158621693,0
158624643,0
158626345,0
158626652,0
158627373,0
158629794,0
158634002,0
158638942,0
158650368,0
158653441,0
158659012,0
158669160,0
158672371,0
158674231,0
158712691,0
158715616,0
158730491,0
158784593,0
158796753,0
158799003,0
158802088,0
158822028,0
159070922,0
159127371,0
159145541,0
159173811,0
159241151,0
159283439,0
159302635,0
159313616,0
159314076,0
159348986,0
159362317,0
159363477,0
159364863,0
159365170,0
159365534,0
159371893,0
159391322,0
159394480,0
159396432,0
159397271,0
159402738,0
159419221,0
159522137,0
159526236,0
159528023,0
159529611,0
159529860,0
159531665,0
159532464,0
159532817,0
159535692,0
159536120,0
159537990,0
159542432,0
159543145,0
159546900,0
159550026,0
159551573,0
159553863,0
159556422,0
159586360,0
159592018,0
159598097,0
159600385,0
159602511,0
159605061,0
159605223,0
159610276,0
159619232,0
159619435,0
159619616,0
159619973,0
159621580,0
159621692,0
159621773,0
159621898,0
159622032,0
159622335,0
159641500,0
159643874,0
159644151,0
159649320,0
159650798,0
159660078,0
159672892,0
159683838,0
159707052,0
159726484,0
159736784,0
159776576,0
159780195,0
159786998,0
159790428,0
159792266,0
159794198,0
159794505,0
159795871,0
159796454,0
159798457,0
159798892,0
159799217,0
159800336,0
159830232,0
159849735,0
159856050,0
159859052,0
159879078,0
159880981,0
159966877,0
160078165,0
160088468,0
160097452,0
160103141,0
160109888,0
160118051,0
160119081,0
160135616,13949927
160138423,0
160139209,0
160141723,0
160141859,0
160154082,0
160168780,0
160169814,0
160169901,0
160170167,0
160170601,0
160171478,0
160183905,0
160188664,0
160198996,0
160207448,0
160220186,0
160227310,0
160257569,0
160280428,0
160281005,0
160285041,0
160285552,0
160285836,0
160286543,0
160286709,0
160288001,0
160288390,0
160288589,0
160289397,0
160289745,0
160290040,0
160296207,0
160296802,0
160299983,0
160300708,0
160301053,0
160301129,0
160301182,0
160302129,0
160302692,0
160303754,0
160305246,0
160305762,0
160306320,0
160306682,0
160308323,0
160311033,0
160311102,0
160311852,0
160312705,0
160313167,0
160313952,0
160314753,0
160315308,0
160315808,0
160316051,0
160318104,0
160318139,0
160318203,0
160319797,0
160323528,0
160323720,0
160324314,0
160324772,0
160325766,0
160326019,0
160326241,0
160327700,0
160327966,0
160328873,0
160345655,0
160346361,0
160348422,0
160349275,0
160352250,0
160352379,0
160353147,0
160353546,0
160355916,0
160356410,0
160356543,0
160356872,0
160357288,0
160358937,0
160361252,0
160361607,0
160362097,0
160362449,0
160363230,0
160363863,0
160364377,0
160364889,0
160365226,0
160365883,0
160366667,0
160367643,0
160367914,0
160368077,0
160368237,0
160368372,0
160368571,0
160369133,0
160369234,0
160370691,0
160371616,0
160371772,0
160373629,0
160373846,0
160374016,0
160374107,0
160374142,0
160374887,0
160376238,0
160377527,0
160378877,0
160381245,0
160382007,0
160382119,0
160382242,0
160382389,0
160382749,0
160383073,0
160385389,0
160385653,0
160386385,0
160386737,0
160386998,0
160389197,0
160389431,0
160389715,0
160390467,0
160390980,0
160390992,0
160391411,0
160391637,0
160392136,0
160392360,0
160392462,0
160393149,0
160393375,0
160393970,0
160395303,0
160396372,0
160396566,0
160396988,0
160397513,0
160397842,0
160397968,0
160398867,0
160399358,0
160399947,0
160400347,0
160400782,0
160401076,0
160401924,0
160402828,0
160403279,0
160403641,0
160403686,0
160403893,0
160404118,0
160404121,0
160404217,0
160404594,0
160404967,0
160405035,0
160405331,0
160405461,0
160405538,0
160405892,0
160406037,0
160406171,0
160406237,0
160406337,0
160406453,0
160406768,0
160407126,0
160407884,0
160408583,0
160409352,0
160412552,0
160419520,0
160427514,0
160441307,0
160450532,0
160456711,0
160466135,0
160486977,0
160583541,0
160589633,0
160591025,0
160641634,0
160706019,0
160709200,0
160758195,0
160761733,0
160865176,0
160891363,0
161046168,0
161138991,0
161140453,0
161140571,0
161140681,0
161141080,0
161141542,0
161141645,0
161142130,0
161142284,0
161142701,0
161143056,0
161144217,0
161146107,0
161146846,0
161146954,0
161147335,0
161153952,0
161157782,0
161159273,0
161159531,0
161160594,74027394
161160795,0
161160925,0
161161159,0
161161346,0
161161969,0
161162441,0
161162455,0
161162539,0
161162595,0
161162798,0
161163130,0
161163454,0
161163611,0
161163613,0
161165891,0
161166123,0
161166552,0
161166657,0
161167103,0
161167262,0
161167611,0
161167639,0
161167771,0
161168584,0
161168904,0
161169398,0
161169549,0
161169636,0
161170156,0
161170765,0
161171006,0
161171585,0
161171701,0
161171850,0
161171962,0
161172004,0
161172146,0
161172627,0
161172937,0
161173054,0
161174990,0
161175317,0
161175430,0
161175907,0
161176938,0
161180156,0
161180507,0
161181024,0
161181759,0
161183239,0
161196859,180862522
161204451,0
161206002,0
161206467,0
161206664,0
161208149,0
161208694,0
161209171,0
161209949,0
161211282,0
161211426,0
161215146,0
161216809,0
161217518,0
161217847,0
161217849,0
161219022,0
161219335,0
161219620,0
161219770,0
161220307,0
161222632,0
161223028,0
161223139,0
161223754,0
161224200,0
161224486,0
161225126,0
161226721,0
161227157,0
161227371,0
161229361,0
161229926,0
161233058,0
161236207,0
161237051,0
161238219,0
161242406,0
161242891,0
161247116,0
161248358,0
161249142,0
161249399,0
161250518,0
161259194,0
161259512,0
161259596,0
161269012,0
161269907,0
161270185,0
161271355,0
161277691,212200872
161277773,0
161279125,0
161280411,0
161286957,0
161287443,0
161288815,0
161288903,0
161288984,0
161289928,0
161343279,0
161390753,0
161402131,0
161402645,0
161411267,0
161430747,0
161457214,0
161484754,0
161487448,0
161494045,0
161495744,0
161495932,0
161496038,0
161496131,0
161496676,0
161497258,0
161497911,0
161498396,0
161498493,0
161502570,0
161502870,0
161502966,0
161503107,0
161503195,0
161503296,0
161503297,0
161503388,0
161514789,0
161515199,0
161519248,0
161519595,0
161519916,0
161520372,0
161520681,0
161520823,0
161521441,0
161522307,0
161522528,0
161523438,0
161523543,0
161535507,0
161541082,0
161541403,0
161578076,0
161592223,0
161605163,0
161640658,0
161642698,0
161644346,0
161661238,0
161664713,0
161664772,0
161665130,0
161665269,0
161665674,0
161666004,0
161666513,0
161670455,0
161672415,0
161675036,0
161675251,0
161676108,0
161683845,0
161706003,0
161709204,0
161710828,0
161713467,0
161732089,0
161745157,0
161750523,0
161752964,0
161753567,0
161753642,0
161754108,0
161754187,0
161754338,0
161763636,0
161763735,0
161763832,0
161770866,0
161771580,0
161771821,0
161772670,0
161775818,0
161777824,0
161779762,0
161789926,0
161830180,0
161840722,0
161900460,0
161908093,0
161912269,0
161916173,0
161916446,0
161929554,0
161937605,0
161941276,0
161944568,0
161954107,0
161964121,0
161969167,0
161969317,0
161969454,0
161969714,0
161969804,0
161970294,0
161970549,0
161970923,0
161971058,0
161971171,0
161971741,0
161972305,0
161972390,0
161972640,0
161972743,0
161981109,0
161981706,0
161996970,0
161999334,0
162014252,0
162021091,0
162025565,0
162043213,203554877
162064249,0
162070995,0
162153111,0
162155704,0
162157170,0
162161952,0
162162475,0
162165162,0
162174875,0
162175462,0
162175583,0
162175701,0
162177520,0
162178845,0
162178906,0
162179512,0
162179819,0
162180035,0
162180856,0
162181118,0
162182031,0
162182096,0
162182618,0
162182870,0
162183062,0
162183616,0
162183707,0
162183938,0
162184352,0
162184717,0
162184744,0
162184924,0
162184978,0
162185042,0
162185111,0
162185422,0
162185934,0
162185963,0
162186099,0
162186609,0
162186645,0
162186992,0
162187540,0
162187936,0
162188521,0
162188580,0
162188588,0
162188628,0
162188798,0
162188884,0
162189636,0
162190038,0
162190130,0
162190419,0
162190679,0
162191356,0
162191968,0
162192263,0
162192366,0
162192457,0
162192602,0
162192871,0
162193049,0
162193184,0
162193327,0
162193812,0
162197543,0
162211114,0
162226376,0
162227755,0
162255156,0
162256432,0
162257632,0
162262302,0
162262563,0
162262917,0
162263187,0
162263476,0
162263574,0
162263962,0
162264627,0
162265321,0
162265415,0
162265700,0
162265788,0
162265868,0
162266216,0
162266659,0
162266869,0
162267493,0
162267613,0
162267883,0
162267944,0
162268762,0
162268861,0
162269169,0
162269278,0
162269307,0
162269563,0
162269697,0
162270015,0
162270097,0
162270114,0
162270532,0
162270614,0
162270850,0
162271423,0
162272095,0
162272983,0
162273154,0
162273194,0
162274597,0
162274982,0
162275247,0
162276407,0
162276781,0
162277012,0
162277241,0
162278878,0
162279176,0
162279478,0
162279623,0
162279869,0
162280069,0
162280344,0
162280461,0
162280863,0
162281051,0
162281132,0
162281440,0
162281793,0
162282156,0
162282525,162389170
162282702,0
162283213,0
162283275,0
162283843,0
162284559,0
162284753,0
162285147,0
162285174,0
162285767,0
162286932,0
162286973,0
162287037,0
162287535,0
162287726,0
162288127,0
162288430,0
162288624,0
162288782,0
162289042,0
162290109,0
162290272,0
162290855,0
162290941,0
162291137,0
162291539,0
162291936,0
162292131,0
162292169,0
162292496,0
162292584,119654795
162292615,0
162292928,0
162293105,0
162293339,0
162293972,0
162294218,0
162294296,0
162294999,0
162295356,0
162295573,0
162295610,0
162295947,0
162296436,0
162296892,0
162296949,0
162296989,0
162297388,0
162297463,0
162297505,0
162297546,0
162297975,0
162298200,0
162298450,0
162300009,0
162300072,0
162300220,0
162300281,0
162300339,0
162300489,0
162300547,0
162300576,0
162300682,0
162300945,0
162301017,0
162301037,0
162301093,0
162301196,0
162301596,0
162301623,0
162301708,0
162302571,0
162302594,0
162303328,0
162303435,0
162303697,0
162304324,0
162304442,0
162304596,0
162304669,0
162305054,0
162305324,0
162305509,0
162305537,0
162305660,0
162305781,0
162306309,0
162306713,0
162306822,0
162306883,0
162306950,0
162307260,0
162307335,0
162307792,0
162308082,0
162308202,0
162308236,0
162317015,0
162333225,0
162334312,0
162338678,0
162340302,0
162343767,0
162345617,0
162349749,0
162360049,0
162373711,0
162393867,0
162450961,0
162518955,0
162519412,0
162519919,0
162520165,0
162520358,0
162520402,0
162520624,0
162520984,0
162521217,0
162522518,0
162523271,0
162523823,0
162523950,0
162524646,0
162525663,0
162526105,0
162526902,0
162527507,0
162529646,0
162531526,0
162531870,0
162532197,0
162532298,0
162532605,0
162532863,0
162533978,0
162534219,0
162534820,0
162536301,0
162536489,0
162536722,0
162536744,0
162536951,0
162537126,0
162537691,0
162539284,0
162539462,0
162539492,0
162540971,0
162541563,0
162541678,0
162542084,0
162542692,0
162543661,0
162544337,0
162544380,0
162544654,0
162544690,0
162544942,0
162545165,0
162545302,0
162545570,0
162546213,0
162546606,0
162548127,0
162548198,0
162548237,0
162548321,0
162548354,0
162548522,0
162548940,0
162548998,0
162549683,0
162549868,0
162549911,0
162550193,0
162550301,0
162550334,0
162551155,0
162551769,0
162551872,0
162551899,0
162552282,0
162552315,0
162553200,0
162553321,0
162553384,0
162554065,0
162554641,0
162554676,0
162555000,0
162555281,0
162555867,0
162556150,0
162556271,0
162556600,0
162557039,0
162557187,0
162557357,0
162557623,0
162558015,0
162559374,0
162559503,0
162559740,0
162560510,0
162560665,0
162561128,0
162561230,0
162561288,0
162561413,0
162561997,0
162562719,0
162562894,0
162562970,0
162563619,0
162563836,0
162563975,0
162564072,0
162564244,0
162564380,0
162565240,0
162566041,0
162566082,0
162566658,0
162566691,0
162567143,0
162567573,0
162567703,0
162567769,0
162567867,0
162567892,0
162567975,0
162568037,0
162568190,0
162568416,0
162568479,0
162568559,0
162568966,0
162569140,0
162569825,0
162569890,0
162570358,0
162571575,0
162572148,0
162572250,0
162572278,0
162573324,0
162573573,0
162573799,0
162573939,0
162574112,0
162574147,0
162574179,0
162574344,0
162574873,0
162575244,0
162575700,0
162576254,0
162576513,0
162577643,0
162577675,0
162578206,0
162578345,0
162578727,0
162578813,0
162578843,0
162579243,0
162579939,0
162580095,0
162580216,0
162582074,0
162582287,0
162582410,0
162582618,0
162582643,0
162582771,0
162582935,0
162583097,0
162583384,0
162583411,0
162583545,0
162583802,0
162583983,0
162584132,0
162584586,0
162584981,0
162585090,0
162585214,0
162585273,0
162585323,0
162585536,0
162585739,0
162586284,0
162586416,0
162586456,0
162586694,0
162586761,0
162587080,0
162657530,0
162749764,0
162765436,0
162778599,0
162790461,0
162815322,0
162815467,0
162816223,0
162816700,0
162817742,0
162817775,0
162819029,0
162819223,0
162819924,0
162820102,0
162820132,0
162820836,0
162821158,0
162821240,0
162821331,0
162821399,0
162821659,0
162821820,0
162821937,0
162822747,0
162824092,0
162824377,0
162824414,0
162824743,0
162824802,0
162824832,0
162825014,0
162825104,0
162825565,0
162825924,0
162826113,0
162826546,0
162827570,0
162827714,0
162828378,0
162829207,0
162829233,0
162829396,0
162829586,0
162829794,0
162830012,0
162830713,0
162831795,0
162831933,0
162832454,0
162832530,0
162832649,0
162832843,0
162833133,0
162833154,0
162834369,0
162834788,0
162834994,0
162835334,0
162835458,0
162836191,0
162836360,0
162836543,0
162836877,0
162836914,0
162837017,0
162837080,0
162837669,0
162837793,0
162838096,0
162838200,0
162838262,0
162838472,0
162838568,0
162838677,0
162839180,0
162839568,0
162839804,0
162839906,0
162840213,0
162840914,0
162841621,0
162842190,0
162842329,0
162842609,0
162842914,0
162843128,0
162843605,0
162843712,0
162843967,0
162844394,0
162844611,0
162844829,0
162845089,0
162845119,0
162845186,0
162845346,0
162845448,0
162846113,0
162846146,0
162846197,0
162846249,0
162846350,0
162846375,0
162846722,0
162926905,0
162962296,0
162962550,0
162967591,0
162985826,0
162992866,0
162999463,0
163014475,0
163041552,0
163045382,0
163060924,0
163089178,0
163089368,0
163089811,0
163089921,0
163090423,0
163090503,0
163090545,0
163090574,0
163091003,0
163091079,0
163091108,0
163091234,0
163091268,0
163091628,0
163091757,0
163091783,0
163092023,0
163092532,0
163093174,0
163093411,0
163093467,0
163093560,0
163093970,0
163094247,0
163094644,0
163095263,0
163096078,0
163096106,0
163096468,0
163096536,0
163096738,0
163097022,0
163097149,0
163097708,0
163097760,0
163097802,0
163098031,0
163098414,0
163098931,0
163099127,0
163099439,0
163099812,0
163100087,0
163100263,0
163100414,0
163100720,0
163101150,0
163101297,0
163101435,0
163101751,0
163101923,0
163101986,0
163102010,0
163102143,0
163102210,0
163102376,0
163102823,0
163102991,0
163103488,0
163103703,0
163104204,0
163104818,0
163105400,0
163105628,0
163106145,0
163106413,0
163106899,0
163107141,0
163107322,0
163107739,0
163108085,0
163108205,0
163108229,0
163108722,0
163108823,0
163108845,0
163108953,0
163108985,0
163109619,0
163109993,0
163110478,0
163110882,0
163111003,0
163111569,0
163112090,0
163112282,0
163112383,0
163112836,0
163113205,0
163113480,0
163113694,0
163113862,0
163114095,0
163114295,0
163114786,0
163115097,0
163115765,0
163116132,0
163116166,0
163116441,0
163117088,0
163117913,0
163118739,0
163119338,0
163119688,0
163120324,0
163120449,0
163120477,0
163120769,0
163121324,0
163121354,0
163121876,0
163122229,0
163122362,0
163122491,0
163123006,0
163123243,0
163123445,0
163124018,0
163124119,0
163124284,0
163124388,0
163124534,0
163125057,0
163125473,0
163125845,0
163126022,0
163126103,0
163126357,0
163126435,0
163126519,0
163127053,0
163127123,0
163127700,0
163127815,0
163127893,0
163127996,0
163128416,0
163128751,0
163129279,0
163129409,0
163129448,0
163129482,0
163129558,0
163129585,0
163129618,0
163129644,0
163129922,0
163130286,0
163130330,0
163131068,0
163131790,0
163132364,0
163132926,0
163133822,0
163133923,0
163134056,0
163134195,0
163134573,0
163134884,0
163134958,0
163135001,0
163135896,0
163135928,0
163136979,0
163137457,0
163137650,0
163138056,0
163138357,0
163138438,0
163138478,0
163138513,0
163139347,0
163139377,0
163139667,0
163139694,0
163140229,0
163140304,0
163140518,0
163140839,0
163141267,0
163141781,0
163141874,0
163141950,0
163142335,0
163142998,0
163143219,0
163143281,0
163144457,0
163145030,0
163145223,0
163145466,0
163145529,0
163145687,0
163146069,0
163146566,0
163146624,0
163146692,0
163147461,0
163148237,0
163148460,0
163148494,0
163148607,0
163149024,0
163149158,0
163149188,0
163149404,0
163149918,0
163149944,0
163150141,0
163150483,0
163150693,0
163151480,0
163152263,0
163152411,0
163152677,0
163153609,0
163153702,0
163153832,0
163153996,0
163154071,0
163154126,0
163160271,0
163213996,0
163218938,0
163231927,0
163243471,0
163248372,0
163262230,0
163277650,0
163279095,0
163281940,0
163282052,0
163282196,0
163283258,0
163283372,0
163283799,0
163287330,0
163287865,0
163288657,0
163289020,0
163289107,0
163289473,0
163289595,0
163289617,0
163289676,0
163289756,0
163289894,0
163290337,0
163290718,0
163290759,0
163291275,0
163292462,0
163292590,0
163293019,0
163293058,0
163293627,0
163293666,0
163294369,0
163294833,0
163295332,0
163295872,0
163295964,0
163296633,0
163297130,0
163297406,0
163297442,0
163297656,0
163297907,0
163298321,0
163298461,0
163298494,0
163298601,0
163298770,0
163298804,0
163298865,0
163298872,0
163299014,0
163299162,0
163299217,0
163299635,0
163300885,0
163301099,0
163301207,0
163301278,0
163301441,0
163302196,0
163302725,0
163302757,0
163302797,0
163303163,0
163304570,0
163304907,0
163305087,0
163305115,0
163305352,0
163307853,0
163308369,0
163308562,0
163308648,0
163309294,0
163310056,0
163310594,0
163311465,0
163312176,0
163312602,0
163312904,0
163313378,0
163314419,0
163315184,0
163316662,0
163316792,0
163317135,0
163318092,0
163318146,0
163318262,0
163318836,0
163318918,0
163318953,0
163319067,0
163320172,0
163321367,0
163321488,0
163321718,0
163322335,0
163322638,0
163322853,0
163323202,0
163324762,0
163324801,0
163325651,0
163327696,0
163328401,0
163328680,0
163328804,0
163329581,0
163330147,0
163330483,0
163330541,0
163331753,0
163331936,0
163332329,0
163332397,0
163332578,0
163332836,0
163333130,0
163334055,0
163334682,0
163335611,0
163335865,0
163336004,0
163336053,0
163336716,0
163336877,0
163337131,0
163337224,0
